ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
gulamera_0066,mctondano,mèmangou kouman luar biasa engula ye'i,#	mèmang	=mow	kowman	luar	biasa	N=	gula	ye'i,#	truly	=CMP	definitely	outside	ordinary	INAN=	palm.sugar.sap	DEM1,This palm sugar sap is really incredible.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,289080,291830,##	other	=other	other	np:pred	rn	=ln	np:s	rn,,gulamera
gulamera_0067,mctondano,nemis kasa,#	ZERO	N=	emis	kasa,#	ZERO	INAN=	sweet	very,(It) is very sweet.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,291890,293200,##	0:s	=ln	other:pred	other,,gulamera
gulamera_0068,mctondano,ka'a ntimpa' tantu itu timpa' emis,#	ka'a	N=	timpa'	tantu	itu	timpa'	emis,#	because	INAN=	palm.sugar.sap	like.thus	DEM2	palm.sugar.sap	sweet,Because palm sugar sap like this (is) sweet palm sugar sap.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,294290,296730,#ac	other	=ln	np:s	rn	rn	np:pred	rn,,gulamera
gulamera_0069,mctondano,oo matè,oo	<um>patè,PART	PART,Oh dear me.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,301300,302650,nc	nc,,gulamera
gulamera_0070,mctondano,karo'oko'ena luar biasa,#	ZERO	karo'ko'-en	=na	luar	biasa,#	ZERO	froth-PV	=3SG.GEN	outside	ordinary,He will boil (it) intensely.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,303240,305240,##	0:p_u	v:pred	=pro.h:a_u	rv	rv,,gulamera
gulamera_0071,mctondano,siesa simalumumi,#	si=	esa	si=	ma-lumu	=mi,#	AN.SG=	one	3SG.NOM=	AV.DYN-add.wood.	=DIR.DIST,The one (guy) he adds wood.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,308330,309820,##	=ln	np.h:dt_s	=pro.h:s	v:pred	=rv,,gulamera
gulamera_0072,mctondano,o kala mbinèèanamou panci,#	o	kala	w<in>èè-an	=na	=mow	panci,#	PART	PART	<PST>give-LV	=3SG.GEN	=CMP	pan,"Oh dear, he's already added the pan [i.e. put it on the fire].",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,311850,314340,##	nc	nc	v:pred	=pro.h:a_u	=rv	np:p_u,,gulamera
gulamera_0073,mctondano,"ya ensu, rèi' toro sumewu",#	ya	ensu	ZERO	rèy'	toro	s<um>ewu,#	AFF	HES	ZERO	don't	AUX.can	<AV>foam,(The palm sugar) can't foam up too much [i.e. it can't be left to boil too much].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,315030,317870,##neg	nc	nc	0:s	other	aux	v:pred,,gulamera
gulamera_0074,mctondano,jadi makaro'ko' sè itu sumewu mbèèananoula panci witu nuner,#	jadi	ZERO	ma-karo'ko'	#	sa	itu	s<um>ewu	#	wèè-en	=na	=mow	=la	panci	witu	N=	uner,#	thus	ZERO	EV.STAT-froth	#	if	DEM2	<AV>foam	#	give-PV	=3SG.GEN	=CMP	=DIR.DIST	pan	PREP2	INAN=	middle,So it boils. If it foams up he puts the pan in the middle [of the wok; relates to a large round pan that sits in the middle of the boiling palm sugar sap].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,318210,322290,##	other	0:s	v:pred	#ac	other	pro:s	v:pred	##	v:pred	=pro.h:a_u	=rv	=rv	np:p_u	adp	=ln	np:l,,gulamera
gulamera_0075,mctondano,du makaro'oko' luar biasa nemis kasa ngula ni,#	adu	ZERO	ma-karo'ko'	luar	biasa	#	N=	emis	kasa	N=	gula	ini,#	PART	ZERO	STAT.EV-froth	outside	ordinary	#	INAN=	sweet	very	INAN=	sugar	DEM1,"Wow, (it) boils intensely, this palm sugar sap is very sweet.",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,327450,331150,##	nc	0:s	v:pred	rv	rv	##	=ln	other:pred	rv	=ln	np:s	rn,,gulamera
gulamera_0076,mctondano,"tuang paka, pakaro'ko'ana luar biasa",#	tuang	paka	ZERO	pa-karo'ko'-an	=na	luar	biasa,#	PART	HES	ZERO	DYN-froth-LV	=3SG.GEN	outside	ordinary,Oh dear (now) he boils it up so much.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,335940,338630,##	nc	nc	0:p_u	v:pred	=pro.h:a_u	rv	rv,,gulamera
gulamera_0077,mctondano,èi parou'namou mpanci,#	èy	pa-row'-en	=na	=mow	N=	panci,#	PART	DYN-far-PV	=3SG.GEN	=CMP	INAN=	pan,"Hey, he, he cleans out the wok.",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,338910,340950,##	nc	v:pred	=pro.h:a_u	=rv	=ln	np:p_u,,gulamera
gulamera_0078,mctondano,kaa entawimou malutu',#	ka'a	N=	tawi	=mow	ma-lutu',#	because	3SG.NOM=	close	=CMP	EV.STAT-ripe,Because it [the palm sugar] is almost cooking [boiling].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,341290,343100,#ac	other	=pro:s	lv	=other	v:pred,,gulamera
gulamera_0079,mctondano,mamualimou gula,#	ZERO	ma-muali	=mow	gula,#	ZERO	EV.STAT-become	=CMP	sugar,Now (the palm sugar sap) becomes (hard) palm sugar.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,343460,344930,##	0:s	v:pred	=rv	np:other,,gulamera
gulamera_0080,mctondano,wo' mokan wona' stenga jam dèi'mou,#	wo	=mowkan	wona'	stenga	jam	dèi'	=mow,#	and	=definitely	maybe	half	hour	NEG	=CMP,And only maybe half an hour is no longer [the palm sugar sap is done].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,348990,352190,#nc	nc	nc	nc	nc	nc	nc	nc,,gulamera
gulamera_0081,mctondano,mamualimou gula,#	ZERO	ma-muali	=mow	gula,#	ZERO	EV.STAT-be	=CMP	sugar,(Now it) is palm sugar.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,352480,353940,##	0:s	v:pred	=rv	np:other,,gulamera
gulamera_0082,mctondano,sèmasadiamou uka,#	sè=	ma-sadia	=mow	uka,#	3PL.NOM=	AV.DYN-prepare	=CMP	(half)coconut.shell,They prepare halved coconut shells [to hold the palm sugar].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,354110,355710,##	=pro.h:a_a	v:pred	=rv	np:p_a,,gulamera
gulamera_0083,mctondano,kaa nyii,#	ka'a	N=	ye'i,#	because	INAN=	now,"Because now,",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,356010,357280,#ac	other	=ln	other,,gulamera
gulamera_0084,mctondano,niireta'mou wia ntana enuka ka'a embèanou,<in>reta'-en	=mow	ZERO	wia	N=	tana'	N=	uka	#	ka'a	N=	wewèan	=mow,PST-free-PV	=CMP	ZERO	PREP1	INAN=	earth/land	INAN=	(half)coconut.shell	#	because	3SG.NOM=	EXIST	=CMP,"(they) have detached the half coconut shells on the ground, because there is it,",en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,357910,362000,v:pred	=rv	0.h:a_u	adp	=ln	np:l	=ln	np:p_u	#ac	other	=pro:dt	other:predex	=other,,gulamera
gulamera_0085,mctondano,ngula siniwola ntadi,N=	gula	#	ZERO	s<in>iwo-en	ZERO	=la	N=	tadi,INAN=	sugar	#	ZERO	<PST>do-PV	ZERO	=DIR.PROX	INAN=	earlier,the palm sugar that (they) made earlier.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,362760,364630,=ln	np:s	#rc_rn	0:p_u	v:pred	0.h:a_u	=rv	=ln	other,,gulamera
gulamera_0086,mctondano,"ta'an ka'a mpasu'pè papaghe'gheranèamou, è ola",#	ta'an	ka'a	N=	pasu'	=pè'	#	ZERO	pa-pa-ghe'gher-an	=nèa	=mow	è	ola,#	however	because	3SG.NOM=	hot	=INCMP	#	ZERO	CAUS-DYN-cold-LV	=3PL.GEN	=CMP	HES	HES,"But because it's still hot, they cool (the hot palm sugar) down.",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,364950,368260,#ac	other	other	=pro:s	other:pred	=rv	##	0:p_u	v:pred	=pro.h:a_u	=rv	nc	nc,,gulamera
gulamera_0087,mctondano,makaro'oko'pè',#	ZERO	ma-karo'oko'	=pè',#	ZERO	EV.STAT-froth	=INCMP,(It) still boils.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,368840,370260,##	0:s	v:pred	=rv,,gulamera
gulamera_0088,mctondano,binunu'nèamo napi,#	w<in>unu'-en	=nèa	=mow	N=	api',#	<PST>extinguish-PV	=3PL.GEN	=CMP	INAN=	fire,They've already put out the fire.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,373080,374690,##	v:pred	=pro.h:a_u	=rv	=ln	np:p_u,,gulamera
gulamera_0089,mctondano,dèi'mou,rèy'	=mow,not	=CMP,(it's) no longer [i.e. already done].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,375220,376140,other	=other,,gulamera
gulamera_0090,mctondano,pasodoanèami tu pawèèla itu ndano situ rèi'mou makerut,#	ZERO	pa-sodo-an	=nèa	=mi	#	tu	ZERO	i-pa-wèè	ZERO	=la	witu	N=	rano	#	sa	itu	rèy'	=mow	ma-kerut,#	ZERO	DYN-ladle-LV	=3PL.GEN	=DIR.DIST	#	then	ZERO	CV-DYN-give	ZERO	=DIR.PROX	PREP2	INAN=	water	#	if	DEM2	not	=CMP	EV.STAT-crust,"They ladle (some of the palm sugar) out. Then (they) put (it) in some cold water, if it does not stick [to the side of the wok].",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,376180,380770,##	0:p_u	v:pred	=pro.h:a_u	=rv	##	other	0:p_u	v:pred	0.h:a_u	=rv	adp	=ln	np:g	#ac.neg	other	pro:s	other	=other	v:pred,,gulamera
gulamera_0091,mctondano,tou ngulamou itu,#	tow	N=	gula	=mow	itu,#	like	INAN=	palm.sugar	=CMP	DEM2,This is like (hard) palm sugar.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,381480,383330,##	other	=ln	np:pred	=rn	pro:s,,gulamera
gulamera_0092,mctondano,a dè'imou,a	rèy'	=mow,HES	not	=CMP,"Ah, (it's) no longer [i.e. boiling, it's already finished].",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,386840,388090,nc	other	=other,,gulamera
gulamera_0093,mctondano,minamualimou gula,#	ZERO	m<in>a-muali	=mow	gula,#	ZERO	EV.PST.STAT-be	=CMP	sugar,(It) has become palm sugar.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,388550,390270,##	0:s	v:pred	=rv	np:other,,gulamera
gulamera_0094,mctondano,èi wèènèamou itu nuka',#	nèy	wèè	=nèa	=mow	ZERO	witu	N=	uka,#	CV.PST	give	=3PL.GEN	=CMP	ZERO	PREP2	INAN=	(half)coconut.shell,They have put (it) into the coconut shell.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,392330,394070,##	lv	v:pred	=pro.h:a_u	=rv	0:p_u	adp	=ln	np:g,,gulamera
gulamera_0095,mctondano,empakipè'anamou situama,#	N=	i-paki-pè'an	=na	=mow	si=	tuama,#	3SG.NOM=	REQ.CV-try	=3SG.GEN	=CMP	AN.SG=	man,He asks the (other) man to try it [the palm sugar].,en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,396110,398200,##	=pro:p_u	v:pred	=pro.h:a_u	=rv	=ln	np.h:obl,,gulamera
gulamera_0096,mctondano,èi pekaanenou nituama niairum,#	èy	ZERO	pa-kaan-en	=mow	ni=	tuama	niairum,#	PART	ZERO	DYN-rice-PV	=CMP	AN.SG.GEN=	man	NC,Hey the man eats (the palm sugar).,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,398730,401200,##	nc	0:p_u	v:pred	=rv	=ln	np.h:a_u	nc,,gulamera
gulamera_0097,mctondano,èi isesepoukan,#	èy	ZERO	i-sesep	ZERO	=mowkan,#	PART	ZERO	CV-slurp	ZERO	=definitely,Hey (he) will really slurp (the hardening palm sugar).,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,402510,404310,##	nc	0:p_u	v:pred	0.h:a_u	=rv,,gulamera
gulamera_0098,mctondano,aa dè'imou,a	rèy'	=mow,HES	not	=CMP,"Ok, no longer [i.e. already done, finished].",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,407790,409490,nc	neg	=other,,gulamera
gulamera_0099,mctondano,sèmawèèmou wia,#	sè=	ma-wèè	=mow	ZERO	wia,#	3PL.NOM=	AV.DYN-give	=CMP	ZERO	PREP1,"They put (the plam sugar) in,",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,413554,415581,##	=pro.h:a_a	v:pred	=rv	0:p_a	adp,,gulamera
gulamera_0100,mctondano,ntampa pawèè' wia lulut mbalina,N=	tampa	#	ZERO	i-pa-wèè'	ZERO	wia	lulut	N=	walina,INAN=	place	#	ZERO	CV-DYN-give	ZERO	PREP1	bamboo	INAN=	other,at (its) place. (They) put (the plam sugar) in the other bamboo tube.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,415990,419230,=ln	np:g	##	0:p_u	v:pred	0.h:a_u	adp	np:g	=ln	rn,,gulamera
gulamera_0101,mctondano,papumpun ia lulut oki'i,#	ZERO	i-pa-pumpun	ZERO	wia	lulut	oki'	ye'i,#	ZERO	CV-DYN-put.inside	ZERO	PREP1	bamboo	small	DEM1,(They) put (the palm sugar) in this small bamboo tube.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,421950,424180,##	0:p_u	v:pred	0.h:a_u	adp	np:g	rn	rn,,gulamera
gulamera_0102,mctondano,"wo pekekuran tuama ti'i kouman, èi nimpumpun tu lulut",#	wo	ZERO	pa-Ce-kura-en	ni=	tuama	iti'i	kowman	#	èy	N=	i-pumpun-en	ZERO	witu	lulut,#	and	ZERO	DYN.IRR-how-PV	AN.SG.GEN=	man	DEM1	meanwhile	#	PART	3SG.NOM=	CV-put.inside	ZERO	PREP2	bamboo,"Meanwhile how will this man [put the hot palm sugar in the tube]. Hey, he will put it inside the bamboo tube.",en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,426830,430800,##	other	0:p_u	v:pred	=ln	np.h:a_u	rn	other	##	nc	=pro:p_u	v:pred	0.h:a_u	adp	np:g,,gulamera
gulamera_0103,mctondano,sangawoka kouman empekayo'en api kaa empapaghegheran e,#	sangawoka	kowman	N=	pa-kayo'-en	ZERO	api	#	ka'a	ZERO	papaghegheran	ZERO	e,#	opposite	meanwhile	3SG=	DYN-stir-PV	ZERO	fire	#	because	ZERO	CAUS-DYN-cold-LV	ZERO	HES,Meanwhile (the man) opposite him stirs the fire because (the other man) cools it down.,en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,431640,435460,##	other	other	=pro:dt_p_u	v:pred	0.h:a_u	np:p_u	#ac	other	0:p_u	v:pred	0.h:a_u	nc,,gulamera
gulamera_0104,mctondano,sè tu ghergherou ndèi'mou niwèèanamou wia nuka',#	sa	itu	ghergher	=mow	N=	rèy'	=mow	#	ZERO	<in>wèè-an	=na	=mow	wia	N=	uka,#	if	DEM2	cold	=CMP	INAN=	not	=CMP	#	ZERO	<PST>give-LV	=3SG.GEN	=CMP	PREP1	INAN=	(half)coconut.shell,"If that's already cool, finished. He has put (it) in the coconut shells.",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,435970,438860,#ac	other	pro:s	other:pred	=rv	=ln	other	=other	##	0:p_u	v:pred	=pro.h:a_u	=rv	adp	=ln	np:g,,gulamera
gulamera_0105,mctondano,kalakeran nuka matè mbèèanitè,#	ka-laker-an	ZERO	N=	uka	<um>patè	#	N=	wèè-an	ZERO	=itè,#	POT-many-LV	ZERO	INAN=	(half)coconut.shell	PART	#	3SG.NOM=	give-LV	ZERO	=LIM,(He) increases the (amount of) coconut shells. Oh dear (he) will just put them there.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,441220,443950,##	v:pred	0.h:a_u	=ln	np:p_u	nc	##	=pro:p_u	v:pred	0.h:a_u	=rv,,gulamera
gulamera_0106,mctondano,o pasil,#	o	pasil,#	PART	PART,Oh dear.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,446860,448160,#nc	nc	nc,,gulamera
gulamera_0107,mctondano,e rumping ngkasela,N=	rumping	N=	ka-sela,INAN=	wok	INAN=	very-big,A really big wok.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,448600,450210,nc	nc	nc	nc,,gulamera
gulamera_0108,mctondano,siesa pawèè wia,#	si=	esa	i-pa-wèè	ZERO	wia,#	AN.SG=	one	CV-DYN-give	ZERO	PREP1,"(He) adds the one [coconut shell] into,",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,452230,454180,##	=ln	np:p_u	v:pred	0.h:a_u	adp,,gulamera
gulamera_0109,mctondano,ndames o pe,N=	rames	#	wo	pe,INAN=	small.bamboo	#	and	HES,"a small bamboo . And,",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,454590,456840,=ln	np:g	##	other	nc,,gulamera
gulamera_0110,mctondano,siwona gula sapaitu empawèènè itu ndames rintek iti'i,siwo-en	=na	gula	#	sapa	itu	#	N=	pa-wèè-en	ZERO	=pè'	witu	N=	rames	rintek	iti'i,do-PV	=3SG.GEN	sugar	#	what	DEM2	#	3SG.NOM=	DYN-give-PV	ZERO	=INCMP	PREP2	INAN=	small.bamboo	small	DEM1,he will make palm sugar. What is this? (He) still puts (it) in the small bamboo (tube).,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,457160,460880,v:pred	=pro.h:a_u	np:p_u	##	other:pred	pro:s	##	=pro:p_u	v:pred	0.h:a_u	=rv	adp	=ln	np:g	rn	rn,,gulamera
gulamera_0111,mctondano,ola siesa pawèèmou wia enuka,#	ola	si=	esa	i-pa-wèè	ZERO	=mow	wia	N=	uka,#	PART	AN.SG=	one	CV-DYN-give	ZERO	=CMP	PREP1	INAN=	(half)coconut.shell,(He) puts the first (palm sugar) in the coconut shells.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,462020,464640,##	nc	=ln	np:p_u	v:pred	0.h:a_u	=rv	adp	=ln	np:g,,gulamera
gulamera_0112,mctondano,tuana ngkelaker itu satu rumping,#	tuana	N=	ka-laker	itu	satu	rumping,#	thus	INAN=	very-many	DEM2	one	wok,So that is a lot (of palm sugar from) one wok.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,467060,469310,##	other	=ln	other:pred	pro:s	ln	np:other,,gulamera
gulamera_0113,mctondano,wo'o mamuali,#	wo'o	ZERO	ma-muali,#	maybe	ZERO	EV.STAT-become,"Maybe it's become,",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,471517,473477,##	other	0:s	nc,,gulamera
gulamera_0114,mctondano,mamuali wona' lima puluh batu rè',ma-muali	wona'	lima	puluh	batu	rè'èn,EV.STAT-become	perhaps	five	ten	stone	PART,(It) becomes perhaps 50 shells (of palm sugar) then.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,477690,480370,v:pred	other	ln	ln	np:other	nc,,gulamera
gulamera_0115,mctondano,sanga rumping ensela,#	sanga	rumping	N=	sela,#	one	wok	INAN=	big,One large wok.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,488790,490840,#nc	nc	nc	nc	nc,,gulamera
gulamera_0116,mctondano,dèi'kantè' lima puluh batu palo'ongkula èy,#	rèy'	=kan	=itè'	lima	puluh	batu	pa-lo'o-en	=ku	èy,#	not	=also	=LIM	five	ten	stone	DYN-see-PV	=1SG.GEN	PART,I see not just [i.e no more than] fifty rocks (of palm sugar) hey.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,491050,493650,##neg	other	=other	=other	ln	ln	np:p_u	v:pred	=pro.1:a_u	nc,,gulamera
gulamera_0117,mctondano,"m, cuma sodomi",#	m	ZERO	cuma	i-sodo	ZERO	=mi,#	HES	ZERO	only	CV-ladle	ZERO	=DIR.DIST,Ah (he) will just ladle out (the hot palm sugar).,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,499390,501660,##	nc	0:p_u	lv	v:pred	0.h:a_u	=rv,,gulamera
gulamera_0118,mctondano,simodomou kasi o dèimoula kouman nokimokan,#	ZERO	s<im>odo	=mow	ZERO	kasi	#	o	rèy'	=mow	=la	kowman	ZERO	N=	oki'	=mowkan,#	ZERO	<AV.PST>ladle	=CMP	ZERO	more	#	PART	not	=CMP	=DIR.PROX	meanwhile	ZERO	INAN=	small	definitely,"(He) has already ladled out more (palm sugar). Oh, no more [finished], on the other it's really just a little bit.",en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,505070,507920,##	0.h:a_a	v:pred	=rv	0:p_a	rv	##	nc	other	=other	=other	other	0:s	=ln	other:pred	=other,,gulamera
gulamera_0119,mctondano,pakasodonami itu ndèi'mou,#	paka-sodo-en	=na	=mi	itu	N=	rèi'	=mow,#	COMP-ladle-PV	=3SG.GEN	=DIR.DIST	DEM2	INAN=	not	=CMP,"It has finished being ladeled by him, it's no longer [i.e. it's done].",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,511060,514190,##	v:pred	=pro.h:a_u	=rv	pro:p_u	=other	other	=other,,gulamera
gulamera_0120,mctondano,papagegerala ni'itu mamualimou gula mea',#	i-pa-pa-ghegher	=la	ZERO	ni'itu	#	ZERO	ma-muali	=mow	gula	mèa',#	CV-CAUS-DYN-cold	=DIR.PROX	ZERO	DEM2	#	ZERO	EV.STAT-become	=CMP	sugar	red,(He) has cooled it down. (It) becomes (hard) palm sugar.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,516310,520000,##	v:pred	=rv	0.h:a_u	pro:p_u	##	0:s	v:pred	=rv	np:other	rn,,gulamera
gulamera_0121,mctondano,ndè'imou ipapasu'enèami itu minamualimou gula batu merah,#	N=	rèy'	=mow	i-pa-pasu'-en	=nèa	=mi	itu	#	ZERO	ma<in>a-muali	=mow	gula	batu	mèra',#	INAN=	not	=CMP	CV-DYN-hot	=3PL.GEN	=DIR.DIST	DEM2	#	ZERO	EV.PST.STAT-become	=CMP	sugar	rock	red,"It's no longer [it's done], they warm that up [the palm sugar liquid]. (It) has already become hard palm sugar.",en,WORD_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,523920,528670,##	=ln	other	=other	v:pred	=pro.h:a_u	=rv	pro:p_u	##	0:s	v:pred	=rv	np:other	rn	rn,,gulamera
gulamera_0122,mctondano,sudah,sudah,already,It's already done,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,530430,531610,nc,,gulamera
gulamera_0123,mctondano,"dèi'moula, dèi' empa",rèi'	=mow	=la	rèy'	empa,not	=CMP	=DIR.PROX	not	HES,"No longer [i.e. it's finished], not.",en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,541050,542640,other	=other	=other	other	nc,,gulamera
gulamera_0124,mctondano,wo nokimoukan witu rumping engkimerutou,#	wo	N=	oki'	=mowkan	witu	rumping	#	N=	k<im>erut	=mow,#	and	INAN=	small	=definitely	PREP2	wok	#	3SG.NOM=	<AV.PST>stick	=CMP,And just a little bit is in the wok. It has stuck [to the inside of the wok].,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,547470,550770,##	other	=ln	np:s	=rn	adp	np:pred_l	##	=pro:s	v:pred	=rv,,gulamera
gulamera_0125,mctondano,wewèanè parou'mi witu nuka',#	wewèan	=pè'	#	ZERO	i-pa-row'	ZERO	=mi	witu	N=	uka,#	EXIST	=INCMP	#	ZERO	CV-DYN-far	ZERO	=DIR.DIST	PREP2	INAN=	(half)coconut.shell,There's still (that which) (he) removed from the coconut shell.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,557510,560160,##	other:predex	=rv	#rc:s	0:p_u	v:pred	0.h:a_u	=rv	adp	=ln	np:g,,gulamera
gulamera_0126,mctondano,sanga,#	sanga,#	one,One.,en,MORPHEME_ALIGNED,,gulamera_mp3 gulamera_wav gulamera_eaf gulamera_xml gulamera_tsv,,567290,568780,#nc	nc,,gulamera
